region,date,mean,median,lower_90,upper_90,lower_50,upper_50
UT,5/9/20,1.021205729,1.013566361,0.848183799,1.160844896,0.958037023,1.059325766
UT,5/10/20,1.025305391,1.016780006,0.870697308,1.191991569,0.958992062,1.061539121
UT,5/11/20,1.029294087,1.019311952,0.865396071,1.184375582,0.95778504,1.061399466
UT,5/12/20,1.032792007,1.021615455,0.867492713,1.192733536,0.954347979,1.061810767
UT,5/13/20,1.035622774,1.022521349,0.86823622,1.198258006,0.953349011,1.065959409
UT,5/14/20,1.036254324,1.022805647,0.850742574,1.191164685,0.960573755,1.074754667
UT,5/15/20,1.036066184,1.023641453,0.859303522,1.215973737,0.947072519,1.063698338
UT,5/16/20,1.034906195,1.022885099,0.853510951,1.214492376,0.948278919,1.073158546
UT,5/17/20,1.032498567,1.023523399,0.844136536,1.235735737,0.947188808,1.07140077
UT,5/18/20,1.029733232,1.022510092,0.847695082,1.25745248,0.951703266,1.079667858
UT,5/19/20,1.027162715,1.018687039,0.846259997,1.275352829,0.95873465,1.094086587
UT,5/20/20,1.023508697,1.014913471,0.82432187,1.278818171,0.950694092,1.091469116
UT,5/21/20,1.019475334,1.010131436,0.760339859,1.242636014,0.920964158,1.066815972
UT,5/22/20,1.015666268,1.006246899,0.723371938,1.226787986,0.938597859,1.08743448
UT,5/23/20,1.013028285,1.004618689,0.726426194,1.246476285,0.937589577,1.096013507
UT,5/24/20,1.011158892,1.003168409,0.698216854,1.234615537,0.929718509,1.094660475
UT,5/25/20,1.009335347,1.002446377,0.734304846,1.282215372,0.916762326,1.088602442
VA,4/7/20,1.115014681,1.101217241,1.000781383,1.27140101,1.048696543,1.147734408
VA,4/8/20,1.119552763,1.104674924,1.01104654,1.269490846,1.043108133,1.137700302
VA,4/9/20,1.123883704,1.11191754,1.007901029,1.25192161,1.063115619,1.15110017
VA,4/10/20,1.126843132,1.114186209,1.007902683,1.244881567,1.068545501,1.155614379
VA,4/11/20,1.12851974,1.116069444,1.011623837,1.241227794,1.070384903,1.155378992
VA,4/12/20,1.12975962,1.117854124,1.009497195,1.234187887,1.067635476,1.151278107
VA,4/13/20,1.13012421,1.118891563,1.012151652,1.230001706,1.069877323,1.152223274
VA,4/14/20,1.129553794,1.117526223,1.011052391,1.228681814,1.067394873,1.14854602
VA,4/15/20,1.127413099,1.116061407,1.017197811,1.229287195,1.060997686,1.139648619
VA,4/16/20,1.124795288,1.114421375,1.018339193,1.228624977,1.053746625,1.131546448
VA,4/17/20,1.121059309,1.109822733,1.016658031,1.221916031,1.053351575,1.128959813
VA,4/18/20,1.116388909,1.105434744,1.023067779,1.220225163,1.053425516,1.12721116
VA,4/19/20,1.11087942,1.100684765,1.017305173,1.20375517,1.055475901,1.128478786
VA,4/20/20,1.105087372,1.096096215,1.013900746,1.194392624,1.051313139,1.119685282
VA,4/21/20,1.098289198,1.08977495,1.004917124,1.182436942,1.045985275,1.111688991
VA,4/22/20,1.091545818,1.084826493,1.005796319,1.171814825,1.043117311,1.107661552
VA,4/23/20,1.084775762,1.078133,1.00378152,1.162805999,1.044358555,1.10689494
VA,4/24/20,1.077911402,1.071689012,1.004594819,1.162984925,1.033524643,1.093002236
VA,4/25/20,1.071038167,1.0652273,0.993566874,1.14470271,1.030807163,1.089443267
VA,4/26/20,1.064631894,1.059860116,0.989625568,1.137350812,1.024816191,1.081214371
VA,4/27/20,1.058952278,1.055019718,0.991087618,1.132711244,1.027916434,1.080989195
VA,4/28/20,1.054020557,1.050455476,0.979762237,1.122615153,1.02038788,1.071801846
VA,4/29/20,1.048717137,1.045601212,0.976340635,1.115535314,1.0180746,1.064603439
VA,4/30/20,1.04402897,1.040471153,0.971429287,1.108721429,1.019106557,1.066648781
VA,5/1/20,1.039692516,1.035361546,0.973467352,1.10792596,1.014011468,1.061882946
VA,5/2/20,1.035693928,1.03236832,0.960771347,1.09642685,1.000322346,1.048013871
VA,5/3/20,1.031837987,1.028307721,0.969247444,1.098537205,0.998221243,1.045985975
VA,5/4/20,1.027672637,1.022775965,0.964363992,1.093298599,0.98904387,1.038042488
VA,5/5/20,1.023674719,1.01954792,0.958020219,1.087466785,0.992557378,1.040143029
VA,5/6/20,1.019405748,1.015137711,0.95401118,1.08528745,0.98787983,1.035560831
VA,5/7/20,1.015071393,1.011400094,0.945635828,1.078865083,0.988947378,1.036350054
VA,5/8/20,1.009657487,1.006224904,0.948751732,1.087175433,0.985923551,1.033204374
VA,5/9/20,1.004186169,1.002589958,0.934614241,1.073013935,0.980435975,1.029005845
VA,5/10/20,0.997791483,0.996016964,0.927037964,1.068360378,0.96828954,1.016098446
VA,5/11/20,0.990866718,0.991369133,0.912962535,1.056424844,0.966445484,1.015800461
VA,5/12/20,0.983227589,0.984918305,0.904346803,1.051357515,0.962036845,1.012037269
VA,5/13/20,0.975287347,0.979247829,0.904816943,1.054891438,0.950453967,1.005198744
VA,5/14/20,0.967435884,0.972673486,0.895225371,1.058074806,0.954121896,1.009701329
VA,5/15/20,0.958681955,0.965864966,0.881782093,1.0528783,0.945210698,1.003691874
VA,5/16/20,0.950436612,0.957851905,0.857730611,1.037214553,0.939128815,1.001069835
VA,5/17/20,0.942079947,0.953238466,0.839169081,1.035925217,0.929174777,0.995324798
VA,5/18/20,0.934066517,0.945010299,0.83138057,1.036616363,0.92305274,0.995910803
VA,5/19/20,0.926390684,0.938674346,0.820919506,1.042721365,0.907472987,0.988122615
VA,5/20/20,0.919429052,0.932316888,0.796723211,1.040537628,0.898259005,0.988119171
VA,5/21/20,0.913011104,0.925206261,0.778767492,1.052004275,0.896651924,0.996524048
VA,5/22/20,0.907623993,0.91966244,0.755832824,1.060844061,0.875022303,0.984433784
VA,5/23/20,0.902947326,0.917657303,0.742405056,1.083923807,0.874439883,0.990245938
VA,5/24/20,0.89940154,0.914013544,0.697906212,1.069595312,0.866995821,0.991210713
VA,5/25/20,0.89711561,0.912342127,0.702984214,1.104313932,0.862527966,0.991947649
VT,4/7/20,0.923926714,0.933092608,0.583709998,1.236341122,0.803148679,1.020037866
VT,4/8/20,0.918961974,0.92645669,0.601345546,1.230030039,0.812602249,1.036975897
VT,4/9/20,0.917488582,0.921100802,0.599660292,1.223398338,0.822709738,1.035221534
VT,4/10/20,0.919187282,0.927470215,0.575600677,1.208002693,0.800157604,1.015893895
VT,4/11/20,0.921757261,0.930639121,0.601945577,1.240983953,0.8171308,1.028695389
VT,4/12/20,0.925810486,0.937759021,0.647238899,1.265440748,0.813496562,1.033104607
VT,4/13/20,0.929480966,0.937310225,0.63326626,1.251889804,0.831834082,1.048336092
VT,4/14/20,0.934626408,0.940975982,0.618454675,1.240383168,0.82775324,1.048571608
VT,4/15/20,0.940140475,0.945742323,0.644121228,1.286258123,0.827750794,1.053284306
VT,4/16/20,0.945040747,0.950499437,0.607025272,1.250666448,0.845689679,1.071508341
VT,4/17/20,0.948625112,0.952212391,0.640108642,1.303396018,0.848375804,1.077416363
VT,4/18/20,0.952378753,0.954902309,0.601506774,1.251546197,0.842700357,1.071236641
VT,4/19/20,0.955263207,0.963734805,0.597218478,1.248209541,0.84660644,1.068626186
VT,4/20/20,0.95865669,0.96429694,0.647072458,1.292416892,0.867800084,1.094012625
VT,4/21/20,0.961269423,0.969049508,0.644213442,1.288759017,0.828875617,1.059161074
VT,4/22/20,0.962004225,0.973445893,0.624155245,1.277743469,0.830159439,1.058654378
VT,4/23/20,0.963048152,0.973702061,0.639485959,1.286389547,0.859730503,1.078412629
VT,4/24/20,0.965998168,0.971452149,0.644447281,1.294956638,0.855785341,1.073635795
VT,4/25/20,0.969566412,0.976520776,0.626152848,1.27075479,0.882427301,1.098910971
VT,4/26/20,0.969682931,0.977278672,0.681268267,1.314290937,0.865879971,1.085428511
VT,4/27/20,0.970340453,0.973743697,0.67175457,1.306032189,0.868178839,1.09136427
VT,4/28/20,0.971049232,0.975842311,0.660823446,1.289478264,0.862231399,1.08515194
VT,4/29/20,0.972908755,0.979250945,0.645992225,1.273370271,0.845904856,1.073944964
VT,4/30/20,0.975057875,0.980302427,0.676854511,1.290320114,0.8521824,1.077270337
VT,5/1/20,0.977040688,0.981107374,0.698002953,1.307733059,0.885083499,1.102400637
VT,5/2/20,0.979159672,0.97847393,0.703421597,1.314329899,0.899276637,1.111768667
VT,5/3/20,0.981489097,0.981692127,0.670839445,1.28959533,0.892289043,1.102685454
VT,5/4/20,0.983844986,0.986908713,0.669634065,1.294618884,0.882459335,1.100498166
VT,5/5/20,0.986831263,0.988599631,0.662818958,1.291773536,0.88358703,1.10691669
VT,5/6/20,0.989820748,0.989636065,0.637426719,1.297093458,0.891737632,1.121285324
VT,5/7/20,0.99113292,0.994199836,0.663998575,1.317239114,0.874410032,1.104308334
VT,5/8/20,0.992171945,0.994484071,0.66771613,1.32188016,0.886453286,1.114494359
VT,5/9/20,0.991311138,0.990543015,0.679421694,1.331685514,0.871636811,1.097822958
VT,5/10/20,0.989466037,0.992506591,0.68406493,1.328189199,0.861368796,1.081664991
VT,5/11/20,0.988307338,0.99506819,0.657128581,1.29531348,0.879470339,1.097697829
VT,5/12/20,0.98935462,1.000669361,0.67310025,1.284837902,0.903716602,1.112639414
VT,5/13/20,0.99233327,0.996495129,0.678645318,1.300870513,0.915063654,1.124538602
VT,5/14/20,0.995878948,0.997358892,0.677402197,1.298255959,0.906251583,1.119059504
VT,5/15/20,0.998925499,1.004603925,0.699474771,1.325010842,0.902291057,1.11525321
VT,5/16/20,1.001959535,1.007781301,0.695649102,1.314946519,0.88338825,1.103819442
VT,5/17/20,1.003103134,1.008863382,0.725751625,1.354042822,0.876352244,1.099495041
VT,5/18/20,1.003399721,1.009507955,0.691821666,1.364265496,0.910483244,1.128096091
VT,5/19/20,1.004109552,1.008002338,0.725327654,1.393395998,0.913127291,1.129457532
VT,5/20/20,1.004147628,1.003266823,0.690996625,1.362208732,0.914430773,1.137291881
VT,5/21/20,1.005033494,1.003572792,0.692209729,1.358867541,0.912590338,1.134675303
VT,5/22/20,1.003991489,1.001472585,0.681917336,1.332266355,0.890784625,1.116620047
VT,5/23/20,1.001527832,0.998813747,0.639169936,1.297586923,0.87785319,1.101292261
VT,5/24/20,1.001282705,1.00254301,0.659057564,1.313962195,0.897219006,1.129493329
VT,5/25/20,0.999827412,1.0062085,0.635006989,1.295907498,0.869026334,1.098015443
WA,4/7/20,0.923373046,0.937339128,0.762334211,1.131925789,0.872230265,1.004292087
WA,4/8/20,0.926707795,0.940500408,0.760673989,1.108809037,0.897222897,1.018353726
WA,4/9/20,0.934178823,0.947145042,0.78697037,1.111802204,0.901969725,1.015608048
WA,4/10/20,0.944125419,0.955392135,0.795859942,1.106257726,0.906614267,1.015648218
WA,4/11/20,0.956615229,0.966252263,0.817919441,1.121605576,0.911957722,1.015883893
WA,4/12/20,0.970244219,0.977489635,0.840324162,1.121854686,0.940131554,1.037238377
WA,4/13/20,0.983101882,0.98758024,0.844251851,1.131545083,0.937541627,1.03640895
WA,4/14/20,0.99484631,0.995623001,0.84894853,1.127703717,0.932394728,1.033660582
WA,4/15/20,1.004708869,1.000247603,0.869022577,1.147457684,0.951410204,1.04763568
WA,4/16/20,1.013022336,1.008911354,0.863227406,1.155510513,0.945453204,1.040862938
WA,4/17/20,1.01863003,1.011313063,0.871726833,1.164676972,0.954466759,1.049310607
WA,4/18/20,1.020552058,1.014324697,0.874582996,1.170424323,0.962050714,1.05825135
WA,4/19/20,1.01885114,1.013880654,0.877482193,1.167892884,0.970558511,1.066273058
WA,4/20/20,1.013261189,1.007859344,0.856550432,1.14333469,0.954841537,1.051314354
WA,4/21/20,1.00270783,0.999487567,0.841765739,1.123751517,0.942353967,1.034370877
WA,4/22/20,0.987717161,0.990473547,0.82890348,1.102880427,0.939689607,1.031090659
WA,4/23/20,0.969141895,0.975312174,0.822149867,1.097558509,0.932738048,1.022655388
WA,4/24/20,0.949726145,0.956066513,0.799618784,1.082955024,0.91148373,1.007277863
WA,4/25/20,0.933779773,0.945093724,0.77655344,1.067092148,0.907637401,1.010555903
WA,4/26/20,0.921546812,0.931995744,0.772777096,1.06068099,0.89248024,0.995942042
WA,4/27/20,0.912261808,0.925913811,0.764280282,1.056249834,0.893814733,1.000379969
WA,4/28/20,0.905484926,0.922254672,0.759345952,1.048480109,0.885178812,0.993411359
WA,4/29/20,0.900235291,0.91675097,0.753089568,1.048783447,0.891985446,0.996393845
WA,4/30/20,0.895970443,0.913566448,0.728138153,1.028370371,0.882385372,0.986434561
WA,5/1/20,0.891310881,0.906307429,0.728232035,1.036112885,0.874232165,0.981792979
WA,5/2/20,0.885747131,0.902659287,0.710187123,1.026275047,0.85871182,0.9664279
WA,5/3/20,0.879474497,0.895129998,0.698974727,1.02061797,0.845144124,0.959266676
WA,5/4/20,0.872198663,0.889317099,0.694558255,1.028064636,0.832641443,0.950493551
WA,5/5/20,0.863729903,0.880485701,0.709379087,1.042418003,0.845242309,0.966124334
WA,5/6/20,0.855744905,0.872564497,0.684918851,1.032558969,0.830660978,0.95715207
WA,5/7/20,0.848430227,0.865485585,0.668443957,1.023864213,0.832462329,0.962239298
WA,5/8/20,0.842379358,0.861025968,0.634859614,1.001381676,0.826603942,0.961814481
WA,5/9/20,0.837812537,0.858771278,0.64918626,1.019200803,0.808837427,0.946845329
WA,5/10/20,0.83533321,0.853491462,0.645265411,1.014261754,0.803019173,0.945877813
WA,5/11/20,0.836588515,0.85501742,0.65814506,1.034826079,0.819728343,0.965257961
WA,5/12/20,0.842582053,0.864279235,0.651540368,1.039143369,0.818150175,0.963268314
WA,5/13/20,0.855660651,0.878517892,0.66288401,1.070410957,0.838880481,0.981135073
WA,5/14/20,0.875367895,0.897044756,0.662093935,1.05680788,0.844147816,0.987202278
WA,5/15/20,0.900287467,0.917889776,0.686617497,1.093403138,0.850156317,0.994190646
WA,5/16/20,0.929701667,0.944799199,0.723406524,1.145399004,0.878684968,1.019935983
WA,5/17/20,0.962418097,0.969721397,0.724614081,1.16136235,0.901434685,1.04972926
WA,5/18/20,0.995580435,0.998801221,0.776608908,1.245120404,0.925433703,1.078293435
WA,5/19/20,1.027170919,1.026341364,0.760786654,1.251183443,0.931655139,1.093097067
WA,5/20/20,1.055757341,1.046726287,0.762026018,1.286391663,0.933820358,1.108625633
WA,5/21/20,1.080718281,1.064576581,0.824998842,1.382326745,0.968763225,1.149636201
WA,5/22/20,1.099311152,1.079985045,0.779753251,1.365546212,0.97167408,1.160255211
WA,5/23/20,1.110090015,1.092313052,0.781450281,1.391248321,0.989399301,1.185607989
WA,5/24/20,1.114059161,1.094450183,0.795841675,1.423355447,0.971316544,1.179875551
WA,5/25/20,1.113502168,1.089490248,0.802757947,1.432454202,0.986507269,1.201771181
WI,4/7/20,1.091897639,1.081981601,0.891271088,1.279928337,0.994587218,1.131533085
WI,4/8/20,1.101193459,1.086780713,0.93529727,1.299446037,1.002796056,1.133832411
WI,4/9/20,1.110217741,1.094304812,0.949424981,1.297222089,1.010155433,1.128225304
WI,4/10/20,1.118686634,1.101016083,0.969837165,1.305423369,1.037230759,1.151099729
WI,4/11/20,1.125560152,1.106075139,0.976242588,1.305545733,1.030938707,1.141510715
WI,4/12/20,1.132602047,1.110534385,0.976585687,1.293927938,1.039815253,1.147111023
WI,4/13/20,1.13883167,1.116646668,0.987650723,1.297181074,1.052208907,1.161997655
WI,4/14/20,1.144368443,1.12259588,0.997670146,1.309157961,1.060515769,1.169040231
WI,4/15/20,1.148312831,1.127796199,0.999234178,1.309592538,1.055267903,1.166308957
WI,4/16/20,1.150218079,1.128592985,1.014338574,1.320249744,1.043032163,1.152740832
WI,4/17/20,1.150407437,1.128998695,1.006333851,1.308216475,1.052522063,1.160251751
WI,4/18/20,1.148473867,1.128297343,0.983503262,1.283752601,1.055614474,1.16077989
WI,4/19/20,1.144029914,1.123802621,1.002105082,1.292890291,1.057516832,1.162844024
WI,4/20/20,1.137868252,1.120042993,0.996257628,1.274453627,1.045444039,1.146539318
WI,4/21/20,1.129520907,1.110722227,1.005656516,1.27557787,1.049839709,1.148886791
WI,4/22/20,1.120342943,1.104346253,0.999289831,1.264707812,1.029020737,1.123577598
WI,4/23/20,1.110395698,1.094149906,0.998247249,1.257735374,1.03126872,1.124728512
WI,4/24/20,1.099864586,1.086307227,0.971470689,1.22276287,1.031268658,1.120262918
WI,4/25/20,1.088738338,1.076128213,0.969789084,1.2107186,1.01853801,1.103875223
WI,4/26/20,1.077792796,1.065266504,0.955856844,1.195002664,1.014911461,1.102512669
WI,4/27/20,1.067037068,1.058587209,0.937232643,1.183601693,1.006466421,1.0956885
WI,4/28/20,1.057500127,1.051168204,0.95213952,1.195459769,0.997689783,1.083234133
WI,4/29/20,1.048679395,1.040664321,0.939208158,1.190736642,0.993839347,1.078559907
WI,4/30/20,1.041801898,1.034758279,0.937208724,1.192761975,0.989283327,1.073441014
WI,5/1/20,1.036621174,1.030790987,0.912127401,1.173709751,0.982648243,1.067981659
WI,5/2/20,1.033338386,1.027896033,0.900342502,1.157875074,0.989790988,1.075467733
WI,5/3/20,1.032100489,1.028488915,0.908971587,1.160247934,0.99490181,1.080179684
WI,5/4/20,1.03252827,1.028500453,0.907621599,1.154247557,0.983238839,1.067479136
WI,5/5/20,1.034650384,1.030647377,0.897584635,1.144838953,0.986213892,1.065491194
WI,5/6/20,1.038032143,1.034042972,0.912595542,1.153160308,0.997785132,1.074957886
WI,5/7/20,1.043053361,1.037973559,0.932340285,1.165282488,1.0001643,1.077746163
WI,5/8/20,1.048749973,1.041370478,0.925273461,1.161071066,0.999138084,1.075317048
WI,5/9/20,1.05466421,1.044803556,0.941313426,1.168342393,0.991757214,1.067829746
WI,5/10/20,1.060981018,1.049477101,0.944450668,1.180643169,0.992791323,1.06691823
WI,5/11/20,1.067189112,1.053887467,0.959304098,1.204199218,0.998787463,1.07427005
WI,5/12/20,1.072732385,1.057423199,0.959075377,1.216095311,1.005477545,1.083519229
WI,5/13/20,1.076711305,1.062125836,0.93700556,1.196732273,1.001468107,1.08377131
WI,5/14/20,1.079593386,1.063822092,0.958703338,1.217666237,1.009353636,1.095095357
WI,5/15/20,1.080925895,1.066051987,0.953524697,1.214302133,1.004440718,1.09029305
WI,5/16/20,1.081101161,1.065198128,0.94453842,1.218502512,1.009141026,1.097759703
WI,5/17/20,1.080601522,1.064372194,0.952532656,1.234112593,0.999992499,1.092676306
WI,5/18/20,1.078458993,1.061542075,0.940654033,1.233198909,1.003000984,1.101417902
WI,5/19/20,1.075106874,1.059503557,0.918173431,1.225033301,1.011796478,1.116408422
WI,5/20/20,1.070412816,1.058849697,0.928992847,1.260906396,1.008397237,1.119843135
WI,5/21/20,1.064194689,1.054210189,0.899331641,1.246714871,0.996708465,1.115628143
WI,5/22/20,1.057414654,1.049800122,0.860093349,1.231295985,0.978373829,1.107653509
WI,5/23/20,1.050349208,1.045470212,0.861026787,1.263115177,0.979202186,1.115490686
WI,5/24/20,1.043646184,1.039327948,0.833051331,1.258717041,0.984492618,1.129170503
WI,5/25/20,1.037509568,1.034655546,0.823521986,1.274488516,0.95432355,1.109460381
WV,4/7/20,0.973313849,0.978983088,0.693152836,1.273138097,0.880608054,1.08223956
WV,4/8/20,0.966273191,0.970925034,0.663118018,1.234684968,0.885377253,1.081198188
WV,4/9/20,0.959202311,0.965191768,0.685406373,1.226506134,0.841108086,1.03640776
WV,4/10/20,0.956401366,0.962237311,0.679925023,1.24217312,0.854193533,1.047449587
WV,4/11/20,0.955383675,0.964371092,0.65656413,1.213983634,0.856776023,1.050181621
WV,4/12/20,0.954977413,0.962777447,0.685581353,1.242335564,0.865181141,1.0517051
WV,4/13/20,0.957293473,0.96116978,0.686623575,1.23611108,0.878149866,1.063076106
WV,4/14/20,0.957870623,0.968612099,0.654031394,1.212839086,0.874376731,1.057305817
WV,4/15/20,0.954536172,0.964388046,0.661328858,1.216917063,0.879176734,1.062731452
WV,4/16/20,0.950038971,0.96254999,0.678187615,1.23525524,0.882281482,1.073694815
WV,4/17/20,0.94967221,0.961717433,0.639624229,1.206489325,0.893746722,1.08438322
WV,4/18/20,0.94794507,0.960575825,0.684815839,1.232394194,0.878377863,1.061265351
WV,4/19/20,0.949601509,0.960624634,0.649644878,1.210758904,0.876269261,1.056191665
WV,4/20/20,0.953772372,0.962312163,0.670507193,1.218806359,0.885727469,1.064618809
WV,4/21/20,0.959439129,0.967425917,0.697088907,1.245886953,0.888093434,1.067665049
WV,4/22/20,0.967100668,0.973370309,0.710747833,1.258475888,0.879231787,1.062977983
WV,4/23/20,0.972367422,0.977769618,0.720738312,1.270851257,0.889347018,1.072283754
WV,4/24/20,0.976398129,0.977604251,0.708859345,1.250400438,0.924504236,1.106726479
WV,4/25/20,0.981110406,0.98224719,0.678236586,1.232680035,0.900710314,1.084529218
